StateID,PUMA,MSA,RentalRates_2017_19,ChangeInRentalRates,Share_15_24_2017_19,Change_15_24,Share_25_34_2017_19,Change_25_34,Share_35_44_2017_19,Change_35_44,Share_45_54_2017_19,Change_45_54,Share_55_64_2017_19,Change_55_64,Share_65_2017_19,Change_65,Share_less30_2017_19,Change_less30,Share_30_50_2017_19,Change_30_50,Share_50_80_2017_19,Change_50_80,Share_80_120_2017_19,Change_80_120,Share_120_200_2017_19,Change_120_200,Share_great200_2017_19,Change_great200,Share_bur_gre30_17_19,Change_bur_gre30,ONE_UNIT_2017_19,ChangeIn_oneUnit,UNIT_2_TO_4_2017_19,ChangeIn_2to4Unit,UNIT_5_TO_49_2017_19,ChangeIn_5to49Unit,UNIT_50over_2017_19,ChangeIn_over50Unit,pre1950_17_19,change_pre1950,post2000_17_19,change_post2000,vacant_rental_17_19,change_vacant_rental,unemployed_17_19,change_unemployed,noHS_17_19,change_noHS,bach_17_19,change_bach,Share_aff_17_19,Change_aff,Share_rent_lowInc_17_19,Change_rent_lowInc,Share_lowInc_unaff_17_19,Change_lowInc_unaff,mobile_share_2017_19,change_mobile_share,PopulationDensity2021,Subsidized_share,HCV_share,PBS8_share,PH_share,Share_1_Unit_perm_17_19,Share_2_Unit_perm_17_19,Share_3_4_Unit_perm17_19,Share_5more_Unit_perm17_19,fullMSA,outMSA,partMSA,MostInMSA
34,1800,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.759789088,0.001726748,0.024082056,-0.019850394,0.200676524,-0.04841123,0.270140215,0.037817769,0.200992962,-0.017834913,0.164646189,0.016272658,0.139462055,0.032006109,0.237263353,0.007165899,0.214599815,0.022683207,0.271646025,0.010398695,0.143815811,-0.040257703,0.1036936,-0.01868091,0.028981396,0.018690812,0.556629335,0.007954339,0.089306943,0.018891113,0.48044716,0.004198532,0.305785555,-0.027592625,0.123448808,0.004184842,0.302536963,-0.052771865,0.101980468,-0.005731351,0.03253919,-0.017981159,0.015336352,-0.066832569,0.22560969,-0.014811724,0.130885482,0.009011595,0.102968422,-0.082841863,0.35768294,0.050999973,0.776977471,0.21579822,0.00074427,0.000249382,17255.7,0.066894631,0.041313161,0.009333634,0.016247836,0.207125955,0.032346783,0.021612012,0.738915249,1,0,0,0
34,1901,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.335755215,0.013373608,0.014818493,-0.018980883,0.180696757,0.047942583,0.254580143,-0.0373433,0.213391527,-0.042370656,0.168962183,0.032977386,0.172490395,0.011447909,0.198573034,-0.11439018,0.173222173,-0.042523721,0.212372266,0.022199875,0.21399263,0.062994938,0.146433892,0.025190509,0.055406006,0.046528579,0.471304443,-0.187532116,0.23467641,0.006920494,0.473721863,0.017290116,0.20703135,0.086164584,0.073967143,-0.120978429,0.368841962,0.01257754,0.062070407,0.003050454,0.01096883,-0.007967163,0.025795155,-0.073594013,0.069544991,-0.02140112,0.277291378,0.106095505,0.148918055,0.077413258,0.336060818,0.035432758,0.694897355,-0.17417605,0.003460877,0.003460877,7419.4,0.020995373,0.014755533,0.00623984,0,0.207125955,0.032346783,0.021612012,0.738915249,1,0,0,0
34,1902,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.251621993,0.035236841,0.015620542,-0.094987638,0.194222539,0.029668182,0.251890157,0.04849126,0.149928673,-0.033513019,0.135912981,0.022588975,0.252425107,-0.045986546,0.192689016,0.031220824,0.086412268,0.007694467,0.137375178,-0.064789253,0.214336662,0.036408919,0.195185449,-0.030433841,0.174001427,0.019898884,0.425703878,-0.0198449,0.167522554,-0.018726865,0.293789035,-0.076964804,0.317314365,-0.001903876,0.221374046,0.102752982,0.183915835,-0.131737198,0.191868759,0.111299258,0.010109651,-0.002432339,0.033113409,0.00891787,0.04732525,-0.04867508,0.554778887,0.001326497,0.18507574,-0.029707284,0.375853118,-0.047688046,0.639175804,0.035654127,0,0,3280.1,0.013303712,0.006367699,0.006936013,0,0.207125955,0.032346783,0.021612012,0.738915249,1,0,0,0
34,1903,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.369205453,-0.005909484,0.04345624,0.015468954,0.193349878,-0.032299297,0.271095016,0.015034247,0.202162682,-0.004657703,0.115452796,-0.024268139,0.188968801,0.045207353,0.350081037,0.083030073,0.157516207,-0.040118746,0.201909441,0.041097028,0.115706037,-0.042978372,0.118137156,-0.018405243,0.056650122,-0.022624741,0.536937227,-0.040047206,0.163502816,-0.020946717,0.37770168,-0.047543387,0.301446686,0.036131637,0.155462915,0.036338722,0.452061386,0.090947282,0.073845219,0.011271143,0.007259609,-0.009333753,0.032566856,-0.059907016,0.220801256,-0.002746853,0.226853728,-0.001408313,0.065407083,-0.033069648,0.250771862,-0.100477171,0.837282224,-0.049937258,0.000682526,-0.001527868,6159.5,0.047339909,0.023218521,0.0148232,0.009298189,0.207125955,0.032346783,0.021612012,0.738915249,1,0,0,0
34,1904,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.365454933,-0.015471076,0.01615219,-0.019663471,0.221711235,0.024309716,0.167803302,-0.063590785,0.174600682,-0.020123893,0.184673367,0.004695059,0.235059225,0.074373373,0.309965004,0.038162913,0.074636576,-0.092187784,0.226489591,0.044042034,0.217583453,-0.001302846,0.141286791,0.013739656,0.030038586,-0.002453972,0.48686997,-0.100538251,0.116740369,-0.068761386,0.378008334,-0.044107195,0.289310316,0.07345138,0.215940981,0.058083639,0.244907574,-0.041825401,0.191695083,0.078132671,0.018914784,-0.006058952,0.033291457,-0.024285909,0.085853374,-0.064632399,0.258973439,0.053148778,0.122734789,-0.026847056,0.368236777,0.026633909,0.80768778,0.072689107,0,-0.001381749,6652.5,0.042705064,0.018263871,0.013851499,0.010589694,0.207125955,0.032346783,0.021612012,0.738915249,1,0,0,0
34,2001,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.273209568,0.031878605,0.01750948,-0.018157746,0.18972845,-0.040416495,0.255210852,0.06142192,0.188964956,-0.05666274,0.185834627,0.045291982,0.162751635,0.008523077,0.231695213,0.046800627,0.11386252,-0.051386641,0.247397755,0.050494305,0.210775456,-0.042398957,0.137785356,0.005717795,0.058483699,-0.00922713,0.494382319,0.011592522,0.322106376,0.050951959,0.203118243,-0.095432325,0.374573584,0.012863416,0.097078749,0.040855909,0.239304711,-0.05858101,0.137581758,0.039474426,0.01493684,-0.00926039,0.0437228,-0.013506476,0.13144835,0.003423673,0.225969002,-0.0107344,0.52237173,-0.074219623,0.634417759,-0.050309977,0.376915565,0.031849031,0.000830682,-0.002102847,2530.6,0.01069857,0.005926078,0.002493232,0.002279261,0.498049968,0.024251306,0.041482497,0.436216229,1,0,0,0
34,2002,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.256684968,0.025821598,0.038549983,-0.015083982,0.241539396,-0.017563506,0.196090767,0.020605039,0.134089726,-0.01381145,0.166283409,0.016895066,0.22344672,0.008958833,0.154763971,-0.010887264,0.121724228,-0.032125616,0.184593023,0.014000555,0.205115411,-0.014697493,0.208282714,5.53E-05,0.125520653,0.043654498,0.439229547,-0.068293948,0.233530763,0.009977239,0.193803135,0.067049233,0.453301906,-0.040515801,0.119364197,-0.036510671,0.075559701,0.027538593,0.148277508,0.017910513,0.018556355,0.004592781,0.016921208,-0.042397574,0.021498612,-0.029808656,0.479173898,0.099586467,0.650393303,0.025185033,0.707136832,-0.038204099,0.22456837,-0.064266467,0,0,1955.2,0.004237706,0.003599772,0.000637934,0,0.498049968,0.024251306,0.041482497,0.436216229,1,0,0,0
34,2003,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.248966884,0.03447084,0.078198141,0.0133189,0.324619525,0.06521002,0.213902897,-0.044485734,0.139910902,-0.023294643,0.136699758,0.033349679,0.106668777,-0.044098222,0.158363673,-0.030148805,0.125664277,-0.020481923,0.18156532,-0.05589539,0.263607788,0.077862416,0.20589765,0.01332854,0.064901291,0.015335163,0.487266225,-0.133780635,0.66608692,0.02481062,0.114726282,-0.009479753,0.127537277,-0.03862489,0.059579613,0.012487513,0.143438638,0.008844435,0.276045318,-0.032984046,0.015174302,-0.001364516,0.028470636,-0.022653669,0.080120305,-0.075267493,0.23586079,0.063950949,0.368519457,-0.078642349,0.500466152,-0.076989294,0.385192385,-0.031844657,0.007822381,0.004298047,842.3,0.008781154,0.006136606,0.002644548,0,0.498049968,0.024251306,0.041482497,0.436216229,1,0,0,0
34,2101,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.461293895,-0.004527494,0.058541051,-0.009692254,0.231694046,-0.017908659,0.234164205,0.008618981,0.174500354,-0.022372004,0.153771743,0.021142834,0.1473286,0.020211102,0.471852274,0.022587693,0.205455079,0.03101721,0.132956764,-0.016645941,0.112487261,-0.007445115,0.057504621,-0.022191068,0.019744002,-0.007322778,0.640054652,0.025354211,0.454640013,-0.001068054,0.170892248,-0.059368611,0.227515033,0.063024835,0.137705184,0.005719038,0.413984903,0.052463347,0.102520254,-0.052086678,0.025280313,0.000113407,0.049524106,-0.067280628,0.301100344,0.026391975,0.105957748,0.028476768,0.570119497,-0.170681101,0.771786615,0.00155748,0.374282533,0.164693563,0.002599596,-0.003990865,7239.7,0.142689048,0.058458463,0.054334923,0.029895662,0.498049968,0.024251306,0.041482497,0.436216229,1,0,0,0
34,2102,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.38161471,0.02760403,0.084614715,0.027290001,0.20806269,-0.026084722,0.144553766,0.004564141,0.172520679,-0.018229151,0.183630823,0.039750381,0.206617327,-0.02729065,0.26838485,-0.045933359,0.214122769,0.016608902,0.193574227,-0.024511091,0.157039617,5.01E-05,0.123952982,0.044141338,0.042925555,0.009644099,0.511291713,-0.092459703,0.215755797,0.036076772,0.20597645,-0.032230126,0.378360104,0.021639443,0.192981299,-0.032412439,0.238676535,0.02041164,0.035333043,0.000754648,0.019940421,-0.001615416,0.031240749,-0.039352651,0.082699173,-0.066927708,0.241828472,0.026237267,0.535869769,-0.000448863,0.698865604,-0.004020502,0.372102116,0.016572655,0.00263728,0.00263728,4624.7,0.025338802,0.011037803,0.009575606,0.004725392,0.498049968,0.024251306,0.041482497,0.436216229,1,0,0,0
34,2103,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.264485357,-0.009780682,0.053505491,0.009806701,0.227577006,-0.068422626,0.176120256,-0.00381594,0.138837935,-0.045321253,0.205969936,0.087404835,0.197989375,0.020348284,0.307549372,0.035418827,0.217118898,0.015448062,0.233270601,0.041445763,0.126998118,-0.069738243,0.096481406,-0.017057415,0.018581604,-0.005516993,0.584298011,-0.053813328,0.313905192,-0.025722786,0.172460497,-0.020882264,0.436343115,0.052420565,0.07489842,-0.000724337,0.107249208,-0.005027306,0.095838197,0.024483397,0.013537138,-0.000307014,0.035900612,-0.064877428,0.123329442,-0.008317754,0.171284275,-0.0114749,0.161620375,-0.05706213,0.30823327,-0.040139095,0.627209533,0.080217373,0.000610309,-0.0013771,2013.4,0.020927951,0.011314987,0.009612963,0,0.498049968,0.024251306,0.041482497,0.436216229,1,0,0,0
34,2104,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.229909165,-0.002507572,0.031945265,-0.007655466,0.242797139,-0.008866484,0.167552668,-0.027123741,0.166174444,0.026430185,0.088370414,-0.024984231,0.313808492,0.052848158,0.211590208,-0.063037923,0.107763996,-0.066361787,0.20072849,0.061016851,0.178184682,0.008103784,0.201516046,0.052409836,0.100216578,0.00786924,0.460249009,-0.090398285,0.20822798,-0.013987609,0.098670316,-0.050110245,0.279174227,0.039883502,0.413927477,0.024214351,0.101069764,-0.039457375,0.150357682,0.021247557,0.022168773,0.001752403,0.025333071,-0.040755134,0.07882129,-0.028270307,0.411957734,0.023355177,0.463889301,-0.072275717,0.623392267,-0.077438872,0.454216773,0.047991576,0,0,3081.3,0.015555694,0.003492518,0.012063176,0,0.498049968,0.024251306,0.041482497,0.436216229,1,0,0,0
34,2201,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.246601821,0.001135767,0.035285855,-0.015557802,0.189858126,-0.074506468,0.210141874,0.008533039,0.187385869,0.024063934,0.164180362,0.044218481,0.213147914,0.013248817,0.251383621,-0.021697829,0.188959123,0.037325063,0.218148616,0.018193462,0.173226577,-0.002259717,0.097288945,-0.058072903,0.070993117,0.026511924,0.490801887,-0.063265411,0.264039065,0.027031526,0.213034263,0.00861119,0.36237289,-0.036079285,0.146521424,0.002157961,0.219244276,0.064134685,0.093973873,-0.011217001,0.010623194,-0.016773978,0.025003512,-0.020402621,0.089310296,-0.054924246,0.212501756,0.023197423,0.367131146,-0.099685535,0.481006472,-0.117130184,0.454903299,0.067491936,0.002800771,-0.001252274,2387.6,0.042648261,0.029392093,0.010562203,0.002693966,0.498049968,0.024251306,0.041482497,0.436216229,1,0,0,0
34,2202,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.163733936,-0.009411868,0.091424855,-0.014422615,0.241390525,0.008112357,0.155530662,0.030685813,0.157120659,-0.064883202,0.147544538,0.001530195,0.206988762,0.038977453,0.317565858,-0.013319537,0.156072706,-0.019178983,0.153109529,0.009370734,0.161276334,0.005159937,0.152964984,0.009881271,0.059010588,0.008086577,0.6017238,0.038238261,0.410777265,0.029105972,0.183871405,-0.051725463,0.282793001,0.022772413,0.1017363,0.000298326,0.226357822,-0.003265679,0.188992881,0.039703128,0.009864398,-0.007130011,0.038846529,-0.013422123,0.121345716,-0.002361359,0.242257796,0.056835096,0.165816756,-0.070608959,0.305784297,-0.047689935,0.755685982,0.093347211,0.003322256,-0.00044523,910.6,0.025189099,0.017111243,0.006206941,0.001870915,0.498049968,0.024251306,0.041482497,0.436216229,1,0,0,0
34,2302,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.323297817,0.033436678,0.053575017,-0.013150319,0.25406937,-0.016735757,0.259977493,0.045946443,0.153410233,-0.005020131,0.125537559,-0.007800288,0.153430328,-0.003239949,0.15425425,-0.000881592,0.111711748,-0.019098795,0.152083919,-0.004405836,0.199429283,0.019990706,0.237430168,0.023444248,0.145090631,-0.019048731,0.406916233,-0.051907853,0.269207166,0.0159949,0.119469465,-0.030350649,0.483895873,0.041887992,0.127427497,-0.021557427,0.133475343,-0.061239884,0.204734536,0.026040611,0.004502942,-0.010234812,0.025099473,-0.027951343,0.067863028,-0.031717259,0.629596881,0.027511855,0.088896395,-0.009217572,0.249852693,-0.102924423,0.8317734,-0.042982355,0,-0.001134182,,0.015898892,0.003869477,0.010237991,0.001791424,0.207125955,0.032346783,0.021612012,0.738915249,0,1,0,0
34,2500,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",0.342956986,0.015495382,0.040384102,-0.008665868,0.193918378,-0.061933858,0.302800747,0.103531753,0.151347026,-0.001104078,0.140384102,0.020828286,0.171165644,-0.052656236,0.450253401,0.099677245,0.171645772,-0.04863268,0.173566284,0.004235071,0.123659643,-0.00937236,0.06895172,-0.03576076,0.017884769,-0.004184927,0.68221393,0.076814599,0.511387621,0.113307065,0.203504638,-0.060163747,0.170176214,-0.069805409,0.107151622,0.025753899,0.369058416,0.070433935,0.074419845,-0.047423853,0.026500415,-0.000485958,0.054921312,-0.022559785,0.266284342,-0.005415666,0.074499867,-0.030910139,0.423188601,-0.07744025,0.475780238,-0.11489305,0.483379097,0.121089859,0.000832311,-0.004521042,680.6,0.062303665,0.027772489,0.016539743,0.017991433,0.498049968,0.024251306,0.041482497,0.436216229,0,0,1,1
36,1101,"Buffalo-Cheektowaga, NY Metro Area",0.35326761,-0.004261578,0.077078945,0.009828032,0.203631257,-0.026686949,0.150326011,-0.025198246,0.209950848,0.013602386,0.158691945,0.003386781,0.200320995,0.025067996,0.34272244,-0.048493001,0.186518206,0.018004904,0.184893169,0.005821703,0.150566757,-0.00446715,0.094372555,0.004377771,0.040926873,0.016670222,0.464029864,-0.06489668,0.31084329,-0.000536527,0.358284858,-0.00316114,0.22661883,0.010041003,0.102842314,0.007181741,0.467168221,-0.013791612,0.057839302,-0.023996901,0.047213806,-0.00473636,0.036854248,-0.014851542,0.127214365,-0.005743382,0.185715719,0.026988541,0.823868216,-0.017840113,0.648216661,-0.058427919,0.124456978,-0.0078649,0.000503844,-0.000628252,2634.5,0.064166095,0.035844249,0.012449576,0.01587227,0.596710389,0.008328128,0.016448053,0.378513429,1,0,0,0
36,1102,"Buffalo-Cheektowaga, NY Metro Area",0.233595411,0.015976715,0.0535314,-0.021965008,0.202081033,0.008473275,0.174947305,-0.034658755,0.164709425,-0.013820289,0.174345077,0.037970179,0.230385761,0.024000598,0.264344742,0.000797508,0.229950818,0.0821789,0.169895279,-0.119950047,0.16755328,0.035319535,0.136471612,-0.012680691,0.031784268,0.005610057,0.445283293,0.003887257,0.303929831,0.014634792,0.321690545,-0.044305461,0.316384181,0.046379573,0.040047445,0.006964969,0.357623206,-0.090187646,0.066596407,0.033502576,0.015194494,-0.014780005,0.047743317,-0.005596151,0.133058985,-0.025685219,0.150657433,-0.067230933,0.818320064,0.017302913,0.600314511,-0.014911757,0.130144498,0.033002955,0.004066004,-0.003514881,463.2,0.024022819,0.005958166,0.010627509,0.007437143,0.596710389,0.008328128,0.016448053,0.378513429,1,0,0,0
36,1201,"Buffalo-Cheektowaga, NY Metro Area",0.257932674,-0.016530689,0.082084726,0.007596301,0.205050124,-0.077427139,0.151288132,0.043082262,0.148458553,-0.040669185,0.171580252,0.019322088,0.241538213,0.048095675,0.258327045,0.069302655,0.130591786,-0.061016316,0.199364019,0.001296635,0.222404872,0.010540465,0.152608602,-0.026313473,0.036703676,0.006190034,0.43313339,0.031637405,0.19158476,0.019346565,0.329364677,-0.058823033,0.323487689,-0.015798896,0.153966967,0.055994159,0.257033524,-0.084429891,0.107011965,0.077195925,0.01555357,-0.000130968,0.011035356,-0.013819956,0.066239086,-0.024268355,0.284925084,-0.017653461,0.735733625,-0.011185745,0.499640578,-0.033017644,0.19706048,0.030823165,0.000415118,-0.000219408,3646.5,0.02814409,0.013817098,0.010447806,0.003879185,0.596710389,0.008328128,0.016448053,0.378513429,1,0,0,0
36,1202,"Buffalo-Cheektowaga, NY Metro Area",0.308482308,0.027685402,0.108361864,-0.035626427,0.238589342,0.009926051,0.124997374,-0.008457529,0.114810225,-0.018044827,0.079921864,-0.026923639,0.33331933,0.07912637,0.21573652,-0.044550928,0.164947804,0.01258559,0.145224642,0.006922941,0.231741898,0.093704131,0.16767838,-0.069022918,0.074670756,0.000361184,0.542284781,0.046957438,0.173884038,0.021199123,0.314078289,-0.060994512,0.29445698,-0.028594854,0.209516335,0.060325886,0.113150875,-0.054567531,0.161061984,0.039124225,0.020436,0.012344294,0.01146842,-0.003575849,0.052595098,-0.012260818,0.443823647,-0.005177001,0.302023896,-0.156480667,0.461332231,-0.049753465,0.515574409,0.079470484,0.002478077,0.002478077,2852.1,0.030736666,0.007666379,0.023070287,0,0.596710389,0.008328128,0.016448053,0.378513429,1,0,0,0
36,1203,"Buffalo-Cheektowaga, NY Metro Area",0.206927363,0.016552586,0.052905038,-0.041666686,0.240933825,0.075815146,0.101000527,-0.076213096,0.12339828,-0.105456209,0.190135159,0.08123939,0.291627172,0.066281455,0.158399157,-0.080775249,0.20294892,0.03671569,0.199789363,-0.002604858,0.260382658,0.091136012,0.134807794,-0.016894993,0.065508162,-0.005740548,0.409866108,-0.043311663,0.293335162,0.021478922,0.352715304,-0.056579809,0.241360395,0.061620404,0.081939111,-0.026914703,0.238441285,-0.065088127,0.196664911,0.066510113,0.00475395,-0.016245643,0.026382306,-0.016094474,0.013235036,-0.05223452,0.178620326,0.011437664,0.586140659,-0.096449305,0.46036199,-0.1002615,0.266892724,0.014696899,0.006201224,0.000521063,765.7,0.008160798,0.00338522,0.004775578,0,0.596710389,0.008328128,0.016448053,0.378513429,1,0,0,0
36,1204,"Buffalo-Cheektowaga, NY Metro Area",0.310278226,0.007895646,0.058206277,-0.019695863,0.251014568,0.021748852,0.170512054,-0.00556428,0.130818607,-0.04897207,0.161894291,0.042985812,0.227554205,0.009497548,0.218305874,-0.018157412,0.184530065,-0.00939162,0.239211628,-0.011828388,0.214247603,0.059235717,0.132241427,-0.007137205,0.011463403,-0.012721093,0.458077186,0.013196561,0.159709248,-0.044682093,0.521029248,0.043055782,0.228644991,-0.00246681,0.070584172,-0.009670309,0.287927048,-0.032133702,0.067147407,-0.005356555,0.008745197,-0.009133896,0.019967987,-0.0459327,0.108926579,-0.050459976,0.188070947,0.027297703,0.751824643,-0.047648338,0.547809007,-0.08053394,0.213056745,0.076376131,0.006143805,0.004258103,3137.2,0.030866392,0.021853238,0.002202751,0.006810403,0.596710389,0.008328128,0.016448053,0.378513429,1,0,0,0
36,1205,"Buffalo-Cheektowaga, NY Metro Area",0.56340355,0.021763969,0.090080662,-0.014507642,0.261553803,0.027717496,0.192887537,-0.009375328,0.170801781,-0.002246933,0.169547918,0.008049462,0.115128299,-0.009637055,0.405007553,-0.030558215,0.180901794,0.012325471,0.168294056,-0.011853041,0.133215516,0.022872599,0.08449258,0.008390126,0.028088501,-0.00117694,0.558445276,-0.050341105,0.238165057,0.016892898,0.548048911,-0.054870797,0.118311101,0.007693981,0.088977691,0.024203779,0.644100427,-0.051038412,0.049098107,0.003563831,0.014077521,-0.022103879,0.065605655,-0.028837706,0.163979583,-0.053680208,0.134518744,0.033305249,0.790428206,-0.013412573,0.700671122,-0.052043274,0.160946263,-0.007989966,0.00305004,0.002851646,6844.1,0.134719427,0.081898383,0.020053336,0.032767709,0.596710389,0.008328128,0.016448053,0.378513429,1,0,0,0
36,1206,"Buffalo-Cheektowaga, NY Metro Area",0.616613269,-0.013069178,0.097767605,-0.034013362,0.372326116,0.06554249,0.171551612,-0.003238393,0.124755934,-0.015169638,0.118063088,-0.020331383,0.115535645,0.007210286,0.290146223,-0.04616425,0.146136157,-0.012768681,0.240085478,0.057948316,0.153327982,0.004364665,0.110545841,-0.0267641,0.05975832,0.023384051,0.471299475,-0.01587202,0.137007635,0.009492851,0.494291349,-0.000949011,0.231804622,-0.002700544,0.136896395,-0.003743309,0.671410596,-0.032693604,0.044224845,0.029392309,0.038706955,-0.000939028,0.02360394,-0.028846884,0.155931358,-0.020634299,0.340163579,0.059833967,0.679374277,-0.099477528,0.601091811,-0.034786207,0.212042017,0.072398346,0,0,9529.6,0.099177331,0.050963936,0.021140103,0.027073292,0.596710389,0.008328128,0.016448053,0.378513429,1,0,0,0
36,1207,"Buffalo-Cheektowaga, NY Metro Area",0.247001168,0.026163402,0.050947822,-0.023101727,0.230341831,-0.03441442,0.109316722,-0.056798131,0.160341447,0.01799643,0.186815088,0.062029154,0.26223709,0.034288694,0.231822202,0.05072847,0.167858653,-0.035041221,0.198388895,-0.017914336,0.207982466,-0.004210706,0.13955858,0.000181939,0.054389203,0.006255854,0.474974335,0.065971572,0.246197912,-0.011317012,0.309932551,0.011205043,0.347648526,-0.005951202,0.075616742,0.01022894,0.304283462,-0.003080392,0.135828815,0.056710194,0.009263423,-0.006138541,0.041354251,-0.022808325,0.056753951,-0.037480551,0.247760218,0.020382664,0.675230639,-0.099029501,0.544947815,0.02619317,0.26982182,0.181111173,0.003611227,-0.001913684,605.9,0.012620085,0.005017704,0.007602382,0,0.596710389,0.008328128,0.016448053,0.378513429,1,0,0,0
36,3001,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.202226707,-0.031236818,0.098174041,0.053340299,0.185217551,-0.022221529,0.20651274,-0.025875487,0.174960905,-0.023303863,0.128783001,-0.00916378,0.239076442,0.045004459,0.344724496,0.048614239,0.141661301,-0.022521521,0.168751725,-0.042589551,0.096311287,-0.051806111,0.161392696,0.013524375,0.087158495,0.054778571,0.60436106,-0.014207935,0.240558292,-0.011720865,0.378316481,0.029801863,0.204563132,-0.087247619,0.132788869,0.051839482,0.341826879,0.058253464,0.080259406,0.012469128,0.012309207,-0.000194243,0.058228314,-0.001716059,0.152331892,-0.105046994,0.254576396,0.034641986,0.216268132,0.027366261,0.431492986,0.023036788,0.556747386,-0.071053602,0.007456352,0.00121284,2586.8,0.020402738,0.009556722,0.010846016,0,0.207125955,0.032346783,0.021612012,0.738915249,1,0,0,0
36,3002,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.296949815,0.019912524,0.020078777,-0.003650701,0.134781672,-0.087106894,0.139182078,-0.031918225,0.200664677,0.035309061,0.182909192,0.011482485,0.32907653,0.082577199,0.180170477,-0.083497636,0.130196634,-0.001311021,0.232390682,0.038997073,0.218327846,0.061883024,0.136566452,-0.035284578,0.102347909,0.019213137,0.510534083,-0.081525436,0.204248562,-0.015339825,0.317293864,-0.006912923,0.322627037,0.023196681,0.155830537,0.011428969,0.251992492,-0.010598493,0.077145583,-0.000799386,0.011410546,-0.005917272,0.021925101,-0.022269827,0.1573376,0.015058657,0.418777118,0.015735045,0.131588227,-0.048520282,0.420476843,0.021647166,0.701027896,0.050049114,0,-0.003494089,2333.6,0.039862951,0.013553151,0.026309801,0,0.207125955,0.032346783,0.021612012,0.738915249,1,0,0,0
36,3003,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.496387146,0.045814186,0.096533231,0.006782644,0.228619996,-0.080881723,0.247677648,0.018266525,0.151431718,-0.011587438,0.123611377,0.018879619,0.152126029,0.048540372,0.371839686,0.052295943,0.168119134,-0.046037936,0.169795058,0.01171505,0.141519824,-0.002806979,0.133403563,0.004003355,0.015322735,-0.019169433,0.617548407,-0.005191649,0.158826682,-0.007006501,0.334148785,0.005747261,0.41163999,0.010634626,0.095384544,-0.007457941,0.121480559,-0.017197605,0.302217008,0.079709777,0.012719671,-0.009424454,0.033566367,-0.026494759,0.246935453,-0.02010597,0.122007278,-0.027122231,0.132356906,-0.060816753,0.295562037,-0.142284815,0.886676687,0.221077825,0,0,6278.7,0.109543582,0.09389917,0.013960636,0.001683777,0.207125955,0.032346783,0.021612012,0.738915249,1,0,0,0
36,3101,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.171744052,0.006714394,0.019960187,-0.044492257,0.192500135,0.006807416,0.160273309,-0.086155677,0.204228762,0.042691194,0.144240598,-0.047665104,0.278797009,0.10733028,0.238392425,-0.028243274,0.122289772,-0.046738215,0.111260558,-0.01851531,0.277129176,0.140617737,0.189379674,-0.017913323,0.061548394,-0.029207616,0.501487314,-0.029226728,0.499842685,0.038199298,0.223964342,-0.055062284,0.226900891,0.008764706,0.024174095,-0.007962526,0.237962016,-0.121636172,0.204390165,0.139124807,0.004031181,-0.009914097,0.051003389,-0.00038437,0.133265185,0.011270063,0.265400549,-0.028990347,0.14399604,-0.052881877,0.33998747,-0.052762293,0.7377871,0.096311362,0.004011694,0.002616729,626.3,0.015554917,0.013955697,0.00159922,0,0.207125955,0.032346783,0.021612012,0.738915249,1,0,0,0
36,3102,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",0.330166688,-0.02449388,0.033404191,-0.015682674,0.207105982,0.023936833,0.213995597,-0.024111213,0.158935621,-0.066684507,0.184387337,0.061969257,0.202171272,0.020572304,0.243224264,0.032221777,0.144662921,-0.027271954,0.18309672,-0.040728915,0.217430914,0.054412427,0.155348466,0.026649661,0.056236714,-0.045282997,0.56625701,-0.048260537,0.160825048,-0.011575816,0.380140347,-0.011261035,0.308281953,0.019685477,0.150752652,0.006079475,0.379839812,0.004248657,0.106855451,0.041805074,0.007732381,-0.007941268,0.035188278,-0.025394558,0.195262678,-0.004038217,0.320034923,0.034673127,0.05323591,-0.041739987,0.430128607,-0.009200953,0.906624524,0.040211593,0,-0.001025256,2793.2,0.04849111,0.030565242,0.011743941,0.006181928,0.207125955,0.032346783,0.021612012,0.738915249,1,0,0,0
